MFCC1_mean,MFCC1_std,MFCC2_mean,MFCC2_std,MFCC3_mean,MFCC3_std,MFCC4_mean,MFCC4_std,MFCC5_mean,MFCC5_std,MFCC6_mean,MFCC6_std,MFCC7_mean,MFCC7_std,MFCC8_mean,MFCC8_std,MFCC9_mean,MFCC9_std,MFCC10_mean,MFCC10_std,MFCC11_mean,MFCC11_std,MFCC12_mean,MFCC12_std,MFCC13_mean,MFCC13_std,SC_mean,SC_std,SFL_mean,SFL_std,RMS_mean,RMS_std,SCR_mean,SCR_std,ZCR_mean,ZCR_std
-24.82288375428964,0.7609403265126946,-0.9951327286400518,0.5740949021526854,-0.5813955426631795,-0.11283269702626356,-0.25416484020168323,-0.24313309539136638,0.01326357139458435,-0.005119169426094686,0.06705037478394411,0.05117688329887167,0.20475835007510473,3400.122186354461,3.930013993312987e-05,-20.330389844941998,0.027160783748623046,0.10865625602467706,1.3533345161725836,0.7739874009885697,0.5324149010844406,0.45961337515532413,0.37679150781435616,0.4221497668672189,0.30211404280875676,0.31107883429724476,0.3521690747933738,0.47130233112540276,0.4660870154176567,0.4014511481040498,0.3713074397761378,901.5006618397291,2.1675813857597084e-05,4.475285205403211,0.015872177560060634,0.035856713672571094
-24.82288375428964,0.7609403265126946,-0.9951327286400518,0.5740949021526854,-0.5813955426631795,-0.11283269702626356,-0.25416484020168323,-0.24313309539136638,0.01326357139458435,-0.005119169426094686,0.06705037478394411,0.05117688329887167,0.20475835007510473,3400.122186354461,3.930013993312987e-05,-20.330389844941998,0.027160783748623046,0.10865625602467706,1.3533345161725836,0.7739874009885697,0.5324149010844406,0.45961337515532413,0.37679150781435616,0.4221497668672189,0.30211404280875676,0.31107883429724476,0.3521690747933738,0.47130233112540276,0.4660870154176567,0.4014511481040498,0.3713074397761378,901.5006618397291,2.1675813857597084e-05,4.475285205403211,0.015872177560060634,0.035856713672571094
-24.79840349303534,1.1700296933167442,-0.39913826803156105,0.5166281647588611,-0.4706682701703133,0.02323003160781414,-0.025047420549795186,0.1273086740904165,-0.07311859037885415,0.3141166052135665,0.2504454137230916,0.057618965167989415,0.11519139847264968,3206.924569516275,5.190169923507727e-05,-18.989306705813718,0.03674346196077418,0.08932625681851687,2.084648959496231,0.7113195776425398,0.6420401433657271,0.609237632563764,0.4076328346029622,0.49085329435560116,0.298610477343441,0.3662457938424806,0.3200315550582001,0.3239324587093824,0.36087805029113446,0.37180688937795414,0.3852671404172149,684.4176142495257,2.6313188031785682e-05,7.002644409290158,0.02255969915637084,0.027250190640648545
-24.79840349303534,1.1700296933167442,-0.39913826803156105,0.5166281647588611,-0.4706682701703133,0.02323003160781414,-0.025047420549795186,0.1273086740904165,-0.07311859037885415,0.3141166052135665,0.2504454137230916,0.057618965167989415,0.11519139847264968,3206.924569516275,5.190169923507727e-05,-18.989306705813718,0.03674346196077418,0.08932625681851687,2.084648959496231,0.7113195776425398,0.6420401433657271,0.609237632563764,0.4076328346029622,0.49085329435560116,0.298610477343441,0.3662457938424806,0.3200315550582001,0.3239324587093824,0.36087805029113446,0.37180688937795414,0.3852671404172149,684.4176142495257,2.6313188031785682e-05,7.002644409290158,0.02255969915637084,0.027250190640648545
-31.749591716891032,0.7166885109463706,-0.6131833369800639,0.6026401139705215,-0.6372567828171287,-0.08207407227944809,0.10934725268724478,-0.06559712912651582,0.06666449816017511,0.24891152648425047,0.15706895196537382,0.09009884085125888,-0.14896052203070748,3148.7537039007884,5.4499500203915636e-05,-24.059257830656247,0.03685657786373377,0.0886337260950264,25.919823853401784,0.6820962733559416,0.633203314950504,0.6414930962975544,0.4475850056444596,0.4496272303268686,0.3159219583572105,0.33289890117245924,0.2966241655628937,0.3360629400541443,0.3622051733521136,0.40744497245217637,0.40716078474172834,1071.702093214451,3.189705795908367e-05,22.244038484990288,0.02407808686825441,0.036104355481022504
-31.749591716891032,0.7166885109463706,-0.6131833369800639,0.6026401139705215,-0.6372567828171287,-0.08207407227944809,0.10934725268724478,-0.06559712912651582,0.06666449816017511,0.24891152648425047,0.15706895196537382,0.09009884085125888,-0.14896052203070748,3148.7537039007884,5.4499500203915636e-05,-24.059257830656247,0.03685657786373377,0.0886337260950264,25.919823853401784,0.6820962733559416,0.633203314950504,0.6414930962975544,0.4475850056444596,0.4496272303268686,0.3159219583572105,0.33289890117245924,0.2966241655628937,0.3360629400541443,0.3622051733521136,0.40744497245217637,0.40716078474172834,1071.702093214451,3.189705795908367e-05,22.244038484990288,0.02407808686825441,0.036104355481022504
-24.750776419795592,0.10173630737026661,-0.2268173263239866,0.5366594388050547,-0.6483236291170572,-0.35196524515510164,0.04906062722406605,0.016630840241204144,0.18765230546929856,0.4812441155138538,0.2632055299436907,0.08357075072792866,0.028625231537193045,3930.2797399520596,4.350128122931511e-05,-19.280458771861557,0.03181386214496177,0.11373059345195567,1.9890095225916857,0.7828877436167617,0.5221906956662768,0.5319750545068402,0.2999598883798002,0.4469150010801738,0.30447181381883953,0.3238190379553885,0.4032870333916743,0.33574403997918156,0.35425906206598223,0.33974060002531814,0.3604786875524171,686.622761405783,2.6165558261848588e-05,6.042983874243551,0.02056003631575052,0.03326601401997522
-24.750776419795592,0.10173630737026661,-0.2268173263239866,0.5366594388050547,-0.6483236291170572,-0.35196524515510164,0.04906062722406605,0.016630840241204144,0.18765230546929856,0.4812441155138538,0.2632055299436907,0.08357075072792866,0.028625231537193045,3930.2797399520596,4.350128122931511e-05,-19.280458771861557,0.03181386214496177,0.11373059345195567,1.9890095225916857,0.7828877436167617,0.5221906956662768,0.5319750545068402,0.2999598883798002,0.4469150010801738,0.30447181381883953,0.3238190379553885,0.4032870333916743,0.33574403997918156,0.35425906206598223,0.33974060002531814,0.3604786875524171,686.622761405783,2.6165558261848588e-05,6.042983874243551,0.02056003631575052,0.03326601401997522
-24.472536076338464,1.22435892781784,-0.4776543437678575,0.2963527011074006,-0.6168924888030964,-0.09246291599638504,0.031127208951124963,-0.045851912566001386,-0.0909780667883044,0.20530873720662554,0.23466285001089146,0.27317291781507064,0.04853484695994369,3036.353061829327,6.065273998873625e-05,-16.812246401323588,0.04411330848592701,0.07996461742591773,1.6231922789687108,0.7629083102397012,0.5668401359086084,0.6458561649759348,0.43883843283400514,0.41337603278974877,0.29910957272468097,0.3387758528289086,0.2691243372047832,0.34128577059873094,0.35985596549099497,0.36419963185166215,0.39031493717354193,710.1461425987641,3.0608029021406415e-05,5.3278563528181895,0.02653846501559892,0.031847722734786706
-24.472536076338464,1.22435892781784,-0.4776543437678575,0.2963527011074006,-0.6168924888030964,-0.09246291599638504,0.031127208951124963,-0.045851912566001386,-0.0909780667883044,0.20530873720662554,0.23466285001089146,0.27317291781507064,0.04853484695994369,3036.353061829327,6.065273998873625e-05,-16.812246401323588,0.04411330848592701,0.07996461742591773,1.6231922789687108,0.7629083102397012,0.5668401359086084,0.6458561649759348,0.43883843283400514,0.41337603278974877,0.29910957272468097,0.3387758528289086,0.2691243372047832,0.34128577059873094,0.35985596549099497,0.36419963185166215,0.39031493717354193,710.1461425987641,3.0608029021406415e-05,5.3278563528181895,0.02653846501559892,0.031847722734786706
