Tempo
99.38401442307693
99.38401442307693
67.02942607003877
67.02942607003877
80.74951171874999
80.74951171874999
57.04159768211923
57.04159768211923
78.30255681818181
78.30255681818181
101.33272058823519
101.33272058823519
93.96306818181822
93.96306818181822
52.25448685540956
84.72079918032794
52.25448685540956
84.72079918032794
97.50884433962304
97.50884433962304
82.03125000000021
82.03125000000001
83.35433467741935
82.03125000000021
82.03125000000001
83.35433467741935
92.28515625
99.38401442307664
92.28515625
99.38401442307664
93.96306818181822
58.46118495475103
58.46118495475103
87.59269067796646
87.59269067796646
61.01497933884301
90.66611842105284
90.66611842105284
95.70312500000021
95.70312500000021
58.13238188976365
58.13238188976365
86.13281249999999
86.13281249999999
99.38401442307689
99.38401442307689
54.97839095744678
54.97839095744678
78.30255681818184
78.30255681818184
97.50884433962275
97.50884433962275
49.98035541586077
49.98035541586077
97.50884433962247
97.50884433962247
75.99954044117628
75.99954044117628
86.13281249999999
86.13281249999999
89.1029094827589
89.1029094827589
84.72079918032794
66.25600961538443
84.72079918032794
66.25600961538443
97.50884433962275
83.3543346774195
71.77734375000006
53.60963433609954
97.50884433962275
83.3543346774195
71.77734375000006
53.60963433609954
75.99954044117662
75.99954044117662
87.59269067796612
87.59269067796612
89.10290948275856
59.1300772311214
89.10290948275856
59.1300772311214
90.66611842105236
90.66611842105236
92.28515625
86.13281249999999
92.28515625
86.13281249999999
79.50721153846169
97.50884433962304
79.50721153846169
97.50884433962304
74.89809782608717
74.89809782608717
77.1338619402986
92.28515624999962
86.13281249999999
79.5072115384615
77.1338619402986
92.28515624999962
86.13281249999999
79.5072115384615
74.89809782608697
79.87586939721817
87.59269067796609
74.89809782608697
79.87586939721817
87.59269067796609
95.70312499999994
95.70312499999994
87.592690677966
87.592690677966
55.450308476394845
55.450308476394845
75.99954044117645
75.99954044117645
72.78829225352112
72.78829225352112
97.50884433962247
79.3850806451613
97.50884433962247
79.3850806451613
87.592690677966
87.592690677966
75.00680333817124
75.00680333817124
97.50884433962247
97.50884433962247
83.3543346774195
83.3543346774195
75.11582485465114
39.570970520673775
75.11582485465114
39.570970520673775
87.592690677966
87.592690677966
82.03124999999982
82.03124999999982
86.13281249999999
86.13281249999999
93.96306818181822
44.55145474137934
93.96306818181822
44.55145474137934
95.70312499999994
95.70312499999994
74.89809782608695
74.89809782608695
95.70312499999994
93.96306818181822
95.70312499999994
90.66611842105284
90.66611842105284
61.01497933884301
83.3543346774195
83.3543346774195
53.83300781249996
53.83300781249996
79.50721153846159
79.50721153846159
53.498641304347814
75.99954044117662
53.498641304347814
75.99954044117662
44.47477409638553
44.47477409638553
74.89809782608695
53.49864130434782
74.89809782608695
53.49864130434782
95.70312499999997
95.70312499999997
89.10290948275843
89.10290948275843
54.28538602941175
54.28538602941175
101.33272058823535
101.33272058823535
80.74951171875009
80.74951171875009
90.66611842105236
90.66611842105236
95.70312499999994
41.98187449228268
95.70312499999994
41.98187449228268
80.74951171874989
80.74951171874989
79.50721153846155
84.72079918032794
79.50721153846155
84.72079918032794
87.59269067796623
101.3327205882355
87.59269067796623
101.3327205882355
93.96306818181822
93.96306818181822
89.10290948275868
89.10290948275868
92.28515625000013
95.70312499999994
79.50721153846155
82.03124999999982
87.59269067796606
92.28515625000013
95.70312499999994
79.50721153846155
82.03124999999982
87.59269067796606
56.29595588235294
86.13281249999999
93.96306818181822
56.29595588235294
86.13281249999999
93.96306818181822
78.30255681818184
78.30255681818184
79.50721153846152
52.09645917338713
79.50721153846152
52.09645917338713
87.592690677966
87.592690677966
60.656910211267586
60.656910211267586
72.38051470588236
72.38051470588236
48.29877336448594
48.29877336448594
50.272069552529224
75.99954044117662
50.272069552529224
75.99954044117662
71.77734375000006
72.78829225352112
79.50721153846153
71.77734375000006
72.78829225352112
79.50721153846153
70.79409246575338
47.067110655737636
70.79409246575338
47.067110655737636
49.692007211538424
75.99954044117662
79.50721153846159
49.692007211538424
75.99954044117662
79.50721153846159
89.10290948275868
89.10290948275868
